order_id,order_date,region,variant,converted,revenue,session_duration_sec,bounced
O014016,2025-10-24,West,treatment,0,0.0,227,0
O014017,2025-10-24,West,treatment,0,0.0,265,0
O014018,2025-10-24,North,treatment,1,33.64,227,0
O014019,2025-10-24,South,treatment,0,0.0,285,1
O014020,2025-10-24,West,control,0,0.0,335,1
O014021,2025-10-24,North,treatment,0,0.0,250,0
O014022,2025-10-24,North,treatment,0,0.0,246,1
O014023,2025-10-24,West,control,0,0.0,298,0
O014024,2025-10-24,West,control,0,0.0,266,1
O014025,2025-10-24,West,control,0,0.0,234,1
O014026,2025-10-24,North,control,0,0.0,336,1
O014027,2025-10-24,North,control,1,26.68,288,1
O014028,2025-10-24,South,treatment,0,0.0,196,1
O014029,2025-10-24,West,treatment,0,0.0,284,1
O014030,2025-10-24,North,control,1,28.91,294,0
O014031,2025-10-24,South,control,0,0.0,253,0
O014032,2025-10-24,West,treatment,0,0.0,274,1
O014033,2025-10-24,North,treatment,1,43.09,252,1
O014034,2025-10-24,North,treatment,0,0.0,248,0
O014035,2025-10-24,North,treatment,0,0.0,253,1
O014036,2025-10-24,South,control,0,0.0,290,0
O014037,2025-10-24,North,control,0,0.0,291,1
O014038,2025-10-24,North,treatment,0,0.0,279,1
O014039,2025-10-24,West,treatment,0,0.0,202,0
O014040,2025-10-24,North,treatment,0,0.0,250,0
O014041,2025-10-24,North,treatment,0,0.0,239,1
O014042,2025-10-24,North,control,0,0.0,360,1
O014043,2025-10-24,West,treatment,0,0.0,289,1
O014044,2025-10-24,North,treatment,0,0.0,287,0
O014045,2025-10-24,North,treatment,0,0.0,239,1
O014046,2025-10-24,West,treatment,0,0.0,257,1
O014047,2025-10-24,West,control,0,0.0,341,1
O014048,2025-10-24,South,control,0,0.0,289,1
O014049,2025-10-24,North,treatment,0,0.0,273,0
O014050,2025-10-24,North,control,0,0.0,216,0
O014051,2025-10-24,South,control,0,0.0,267,0
O014052,2025-10-24,North,control,0,0.0,349,1
O014053,2025-10-24,North,control,0,0.0,282,0
O014054,2025-10-24,North,treatment,0,0.0,250,1
O014055,2025-10-24,North,treatment,1,24.21,311,1
O014056,2025-10-24,North,treatment,0,0.0,271,0
O014057,2025-10-24,North,treatment,0,0.0,241,0
O014058,2025-10-24,North,control,0,0.0,294,0
O014059,2025-10-24,North,treatment,0,0.0,254,1
O014060,2025-10-24,North,control,1,11.8,270,1
O014061,2025-10-24,West,control,0,0.0,260,0
O014062,2025-10-24,West,treatment,0,0.0,250,1
O014063,2025-10-24,West,control,0,0.0,261,0
O014064,2025-10-24,West,control,0,0.0,248,1
O014065,2025-10-24,South,control,0,0.0,317,0
O014066,2025-10-24,West,treatment,1,31.22,246,0
O014067,2025-10-24,North,treatment,0,0.0,221,1
O014068,2025-10-24,West,control,0,0.0,314,0
O014069,2025-10-24,North,treatment,0,0.0,274,0
O014070,2025-10-24,West,control,0,0.0,302,1
O014071,2025-10-24,North,control,0,0.0,260,1
O014072,2025-10-24,North,treatment,0,0.0,297,0
O014073,2025-10-24,West,control,0,0.0,331,1
O014074,2025-10-24,South,control,0,0.0,306,1
O014075,2025-10-24,North,treatment,1,29.0,248,0
O014076,2025-10-24,South,treatment,0,0.0,228,1
O014077,2025-10-24,West,control,0,0.0,274,0
O014078,2025-10-24,North,control,0,0.0,283,1
O014079,2025-10-24,North,control,0,0.0,254,0
O014080,2025-10-24,West,treatment,0,0.0,241,0
O014081,2025-10-24,North,control,0,0.0,307,1
O014082,2025-10-24,West,treatment,0,0.0,244,1
O014083,2025-10-24,North,treatment,0,0.0,307,1
O014084,2025-10-24,North,treatment,0,0.0,273,1
O014085,2025-10-24,North,control,1,42.07,295,1
O014086,2025-10-24,North,treatment,0,0.0,290,0
O014087,2025-10-24,North,treatment,0,0.0,269,0
O014088,2025-10-24,North,treatment,0,0.0,227,0
O014089,2025-10-24,North,treatment,0,0.0,290,1
O014090,2025-10-24,South,control,0,0.0,284,0
O014091,2025-10-24,West,treatment,0,0.0,249,1
O014092,2025-10-24,North,treatment,0,0.0,262,1
O014093,2025-10-24,South,control,1,13.63,311,0
O014094,2025-10-24,North,treatment,0,0.0,233,1
O014095,2025-10-24,South,control,0,0.0,256,1
O014096,2025-10-24,North,treatment,0,0.0,242,1
O014097,2025-10-24,North,control,0,0.0,319,1
O014098,2025-10-24,South,control,0,0.0,314,1
O014099,2025-10-24,South,control,0,0.0,242,1
O014100,2025-10-24,North,treatment,0,0.0,219,1
O014101,2025-10-24,West,control,0,0.0,268,1
O014102,2025-10-24,West,control,1,20.99,297,1
O014103,2025-10-24,North,treatment,0,0.0,272,0
O014104,2025-10-24,West,control,1,49.26,311,0
O014105,2025-10-24,North,control,0,0.0,328,1
O014106,2025-10-24,South,control,1,106.17,296,1
O014107,2025-10-24,West,control,0,0.0,298,1
O014108,2025-10-24,South,control,1,65.96,287,0
O014109,2025-10-24,North,control,1,6.53,337,0
O014110,2025-10-24,North,control,1,8.14,293,1
O014111,2025-10-24,North,treatment,0,0.0,268,0
O014112,2025-10-24,North,control,0,0.0,280,1
O014113,2025-10-24,North,treatment,0,0.0,274,1
O014114,2025-10-24,North,control,0,0.0,302,1
O014115,2025-10-24,West,treatment,0,0.0,244,0
O014116,2025-10-24,West,treatment,0,0.0,238,1
O014117,2025-10-24,West,treatment,0,0.0,309,1
O014118,2025-10-24,North,control,0,0.0,323,1
O014119,2025-10-24,North,control,0,0.0,297,0
O014120,2025-10-24,West,control,0,0.0,290,1
O014121,2025-10-24,North,treatment,0,0.0,270,1
O014122,2025-10-24,South,control,1,12.83,292,1
O014123,2025-10-24,North,treatment,0,0.0,288,0
O014124,2025-10-24,South,control,0,0.0,257,0
O014125,2025-10-24,North,treatment,0,0.0,232,0
O014126,2025-10-24,North,control,0,0.0,256,0
O014127,2025-10-24,North,control,0,0.0,303,1
O014128,2025-10-24,North,treatment,0,0.0,313,0
O014129,2025-10-24,West,control,0,0.0,312,0
O014130,2025-10-24,North,control,0,0.0,310,0
O014131,2025-10-24,South,control,0,0.0,297,1
O014132,2025-10-24,North,treatment,0,0.0,239,1
O014133,2025-10-24,North,control,1,24.2,333,1
O014134,2025-10-24,North,treatment,0,0.0,276,0
O014135,2025-10-24,South,control,0,0.0,356,1
O014136,2025-10-24,West,treatment,0,0.0,255,0
O014137,2025-10-24,West,treatment,0,0.0,220,0
O014138,2025-10-24,North,treatment,0,0.0,274,0
O014139,2025-10-24,North,treatment,0,0.0,239,1
O014140,2025-10-24,North,control,0,0.0,292,0
O014141,2025-10-24,South,treatment,0,0.0,247,1
O014142,2025-10-24,South,treatment,1,15.69,200,0
O014143,2025-10-24,West,control,0,0.0,334,0
O014144,2025-10-24,South,control,0,0.0,330,0
O014145,2025-10-24,North,control,0,0.0,318,1
O014146,2025-10-24,South,treatment,0,0.0,288,0
O014147,2025-10-24,North,treatment,0,0.0,240,0
O014148,2025-10-24,South,treatment,0,0.0,271,0
O014149,2025-10-24,West,control,1,10.35,307,0
O014150,2025-10-24,West,control,0,0.0,276,0
O014151,2025-10-24,North,control,0,0.0,290,1
O014152,2025-10-24,West,control,0,0.0,263,1
O014153,2025-10-24,North,treatment,0,0.0,238,0
O014154,2025-10-24,South,control,0,0.0,279,1
O014155,2025-10-24,South,treatment,0,0.0,262,0
O014156,2025-10-24,North,treatment,0,0.0,216,0
O014157,2025-10-24,South,control,0,0.0,277,1
O014158,2025-10-24,West,control,0,0.0,296,0
O014159,2025-10-24,North,treatment,0,0.0,227,0
O014160,2025-10-24,North,treatment,0,0.0,272,0
O014161,2025-10-24,North,treatment,0,0.0,246,1
O014162,2025-10-24,West,treatment,1,42.62,260,0
O014163,2025-10-24,North,control,0,0.0,310,0
O014164,2025-10-24,North,control,0,0.0,359,0
O014165,2025-10-24,North,control,1,40.76,315,1
O014166,2025-10-24,South,control,0,0.0,308,0
O014167,2025-10-24,North,control,0,0.0,253,1
O014168,2025-10-24,North,treatment,1,17.01,262,0
O014169,2025-10-24,West,control,1,34.13,343,0
O014170,2025-10-24,South,treatment,0,0.0,261,0
O014171,2025-10-24,North,control,0,0.0,265,1
O014172,2025-10-24,North,control,0,0.0,296,0
O014173,2025-10-24,South,treatment,0,0.0,202,0
O014174,2025-10-24,North,control,0,0.0,265,1
O014175,2025-10-24,North,treatment,0,0.0,214,1
O014176,2025-10-24,North,treatment,0,0.0,215,1
O014177,2025-10-24,North,control,0,0.0,358,1
O014178,2025-10-24,West,control,0,0.0,276,0
O014179,2025-10-24,North,treatment,0,0.0,266,0
O014180,2025-10-24,North,control,0,0.0,277,1
O014181,2025-10-24,South,control,0,0.0,340,0
O014182,2025-10-24,North,treatment,0,0.0,298,1
O014183,2025-10-24,North,control,0,0.0,369,0
O014184,2025-10-24,North,control,0,0.0,372,1
O014185,2025-10-24,North,treatment,0,0.0,285,0
O014186,2025-10-24,West,treatment,1,20.83,236,1
O014187,2025-10-24,North,control,0,0.0,298,0
O014188,2025-10-24,West,control,0,0.0,326,0
O014189,2025-10-24,North,control,0,0.0,301,1
O014190,2025-10-24,South,treatment,0,0.0,277,1
O014191,2025-10-24,North,treatment,1,21.17,186,0
O014192,2025-10-24,North,treatment,0,0.0,283,0
O014193,2025-10-24,South,control,0,0.0,333,0
O014194,2025-10-24,South,treatment,0,0.0,240,0
O014195,2025-10-24,North,treatment,0,0.0,244,1
O014196,2025-10-24,South,control,0,0.0,297,0
O014197,2025-10-24,South,control,0,0.0,265,0
O014198,2025-10-24,West,treatment,0,0.0,303,0
O014199,2025-10-24,North,treatment,0,0.0,246,0
O014200,2025-10-24,North,treatment,0,0.0,303,0
O014201,2025-10-24,North,treatment,0,0.0,271,1
O014202,2025-10-24,North,control,0,0.0,236,0
O014203,2025-10-24,West,control,0,0.0,241,0
O014204,2025-10-24,North,treatment,0,0.0,232,0
O014205,2025-10-24,South,control,0,0.0,265,1
O014206,2025-10-24,North,control,0,0.0,324,0
O014207,2025-10-24,North,control,0,0.0,270,0
O014208,2025-10-24,North,treatment,0,0.0,259,1
O014209,2025-10-24,North,treatment,0,0.0,249,0
O014210,2025-10-24,West,control,0,0.0,335,0
O014211,2025-10-24,North,treatment,0,0.0,292,0
O014212,2025-10-24,West,control,0,0.0,274,1
O014213,2025-10-24,North,control,0,0.0,326,0
O014214,2025-10-24,North,treatment,1,26.2,250,0
O014215,2025-10-24,West,control,0,0.0,265,1
O014216,2025-10-24,North,treatment,1,37.16,248,1
O014217,2025-10-24,West,control,0,0.0,267,0
O014218,2025-10-24,West,control,0,0.0,318,0
O014219,2025-10-24,South,control,0,0.0,354,1
O014220,2025-10-24,North,control,0,0.0,357,0
O014221,2025-10-24,North,treatment,0,0.0,248,1
O014222,2025-10-24,South,treatment,0,0.0,202,0
O014223,2025-10-24,North,treatment,0,0.0,245,0
O014224,2025-10-24,North,treatment,0,0.0,242,1
O014225,2025-10-24,North,treatment,0,0.0,221,0
O014226,2025-10-24,West,control,0,0.0,248,0
O014227,2025-10-24,North,treatment,0,0.0,245,1
O014228,2025-10-24,North,treatment,0,0.0,262,0
O014229,2025-10-24,North,control,0,0.0,302,1
O014230,2025-10-24,North,control,0,0.0,285,1
O014231,2025-10-24,West,control,0,0.0,306,1
O014232,2025-10-24,West,treatment,0,0.0,254,1
O014233,2025-10-24,South,control,0,0.0,293,0
O014234,2025-10-24,West,treatment,0,0.0,228,0
O014235,2025-10-24,North,control,0,0.0,304,0
O014236,2025-10-24,North,control,0,0.0,294,0
O014237,2025-10-24,North,treatment,0,0.0,283,1
O014238,2025-10-24,North,treatment,0,0.0,230,1
O014239,2025-10-24,South,control,0,0.0,288,0
O014240,2025-10-24,North,control,1,94.52,281,0
O014241,2025-10-24,North,treatment,0,0.0,229,1
O014242,2025-10-24,West,control,1,35.24,310,0
O014243,2025-10-24,North,treatment,0,0.0,243,0
O014244,2025-10-24,West,control,0,0.0,253,0
O014245,2025-10-24,North,treatment,0,0.0,229,1
O014246,2025-10-24,North,treatment,0,0.0,247,1
O014247,2025-10-24,West,control,0,0.0,337,0
O014248,2025-10-24,North,treatment,1,32.33,225,1
O014249,2025-10-24,North,treatment,1,33.27,264,1
O014250,2025-10-24,North,treatment,0,0.0,258,1
O014251,2025-10-24,North,treatment,0,0.0,228,0
O014252,2025-10-24,North,control,0,0.0,344,0
O014253,2025-10-24,North,treatment,0,0.0,309,1
O014254,2025-10-24,North,treatment,0,0.0,295,1
O014255,2025-10-24,North,control,0,0.0,258,1
O014256,2025-10-24,South,treatment,0,0.0,290,1
O014257,2025-10-24,North,treatment,0,0.0,276,1
O014258,2025-10-24,South,control,0,0.0,327,1
O014259,2025-10-24,South,control,0,0.0,298,1
O014260,2025-10-24,South,control,0,0.0,265,1
O014261,2025-10-24,North,treatment,0,0.0,277,0
O014262,2025-10-24,North,control,0,0.0,273,1
O014263,2025-10-24,South,control,0,0.0,308,1
O014264,2025-10-24,North,treatment,1,32.01,284,1
O014265,2025-10-24,North,treatment,0,0.0,212,0
O014266,2025-10-24,South,treatment,0,0.0,248,0
O014267,2025-10-24,North,control,1,12.56,284,0
O014268,2025-10-24,North,treatment,1,17.86,287,1
O014269,2025-10-24,North,treatment,0,0.0,270,0
O014270,2025-10-24,West,control,0,0.0,270,1
O014271,2025-10-24,North,treatment,0,0.0,282,0
O014272,2025-10-24,South,treatment,0,0.0,276,0
O014273,2025-10-24,West,control,0,0.0,275,1
O014274,2025-10-24,South,control,0,0.0,289,1
O014275,2025-10-24,West,control,0,0.0,355,0
O014276,2025-10-24,North,treatment,0,0.0,221,1
O014277,2025-10-24,North,control,0,0.0,330,0
O014278,2025-10-24,West,control,0,0.0,307,0
O014279,2025-10-24,North,treatment,0,0.0,223,1
O014280,2025-10-24,North,treatment,0,0.0,282,1
O014281,2025-10-24,North,control,0,0.0,291,0
O014282,2025-10-24,South,control,0,0.0,310,1
O014283,2025-10-24,North,treatment,0,0.0,276,1
O014284,2025-10-24,North,control,0,0.0,239,1
O014285,2025-10-24,North,treatment,0,0.0,268,1
O014286,2025-10-24,North,treatment,0,0.0,247,0
O014287,2025-10-24,North,treatment,0,0.0,283,0
O014288,2025-10-24,North,treatment,0,0.0,265,1
O014289,2025-10-24,West,control,0,0.0,319,1
O014290,2025-10-24,North,treatment,0,0.0,215,0
O014291,2025-10-24,West,treatment,0,0.0,266,0
O014292,2025-10-24,West,treatment,0,0.0,254,1
O014293,2025-10-24,South,treatment,0,0.0,269,1
O014294,2025-10-24,North,control,1,2.76,213,1
O014295,2025-10-24,North,treatment,0,0.0,275,0
O014296,2025-10-24,West,control,0,0.0,300,0
O014297,2025-10-24,West,treatment,0,0.0,216,1
O014298,2025-10-24,West,control,0,0.0,273,1
O014299,2025-10-24,South,treatment,0,0.0,292,0
O014300,2025-10-24,North,treatment,0,0.0,274,1
O014301,2025-10-24,West,control,0,0.0,298,0
O014302,2025-10-24,South,treatment,0,0.0,276,0
O014303,2025-10-24,South,control,0,0.0,291,1
O014304,2025-10-24,North,treatment,0,0.0,247,0
O014305,2025-10-24,South,treatment,0,0.0,258,1
O014306,2025-10-24,West,treatment,0,0.0,279,1
O014307,2025-10-24,North,treatment,0,0.0,246,0
O014308,2025-10-24,North,control,0,0.0,330,1
O014309,2025-10-24,North,treatment,0,0.0,255,1
O014310,2025-10-24,North,treatment,0,0.0,282,0
O014311,2025-10-24,North,treatment,0,0.0,229,0
O014312,2025-10-24,North,control,0,0.0,323,1
O014313,2025-10-24,South,control,0,0.0,245,0
O014314,2025-10-24,North,control,1,51.53,402,1
O014315,2025-10-24,North,treatment,0,0.0,255,1
O014316,2025-10-24,North,control,0,0.0,308,0
O014317,2025-10-24,North,treatment,0,0.0,253,0
O014318,2025-10-24,North,treatment,0,0.0,281,0
O014319,2025-10-24,North,control,0,0.0,334,1
O014320,2025-10-24,North,control,0,0.0,350,1
O014321,2025-10-24,South,treatment,0,0.0,291,1
O014322,2025-10-24,North,control,1,10.59,305,1
O014323,2025-10-24,North,treatment,0,0.0,267,1
O014324,2025-10-24,North,treatment,0,0.0,331,1
O014325,2025-10-24,North,treatment,0,0.0,282,1
O014326,2025-10-24,South,control,0,0.0,294,0
O014327,2025-10-24,North,treatment,0,0.0,235,0
O014328,2025-10-24,West,control,0,0.0,294,1
O014329,2025-10-24,North,control,0,0.0,300,1
O014330,2025-10-24,South,control,0,0.0,357,1
O014331,2025-10-24,West,control,0,0.0,269,0
O014332,2025-10-24,North,control,0,0.0,295,1
O014333,2025-10-24,West,treatment,0,0.0,261,1
O014334,2025-10-24,North,control,0,0.0,273,0
O014335,2025-10-24,North,control,0,0.0,282,0
O014336,2025-10-24,West,control,1,34.09,335,0
O014337,2025-10-24,North,treatment,0,0.0,287,1
O014338,2025-10-24,North,control,0,0.0,317,0
O014339,2025-10-24,West,treatment,0,0.0,231,1
O014340,2025-10-24,North,treatment,0,0.0,245,1
O014341,2025-10-24,North,control,1,40.29,279,0
O014342,2025-10-24,North,control,0,0.0,297,1
O014343,2025-10-24,North,treatment,0,0.0,242,1
O014344,2025-10-24,West,treatment,0,0.0,274,1
O014345,2025-10-24,North,treatment,0,0.0,239,1
O014346,2025-10-24,West,treatment,0,0.0,191,1
O014347,2025-10-24,South,control,0,0.0,246,1
O014348,2025-10-24,South,treatment,0,0.0,273,0
O014349,2025-10-24,West,control,0,0.0,308,0
O014350,2025-10-24,North,control,0,0.0,315,1
O014351,2025-10-24,North,treatment,1,45.0,213,0
O014352,2025-10-24,North,control,0,0.0,310,0
O014353,2025-10-24,South,treatment,0,0.0,273,1
O014354,2025-10-24,South,control,0,0.0,339,0
O014355,2025-10-24,South,treatment,0,0.0,275,0
O014356,2025-10-24,North,treatment,0,0.0,232,1
O014357,2025-10-24,North,treatment,0,0.0,281,1
O014358,2025-10-24,West,control,0,0.0,339,0
O014359,2025-10-24,North,control,0,0.0,329,1
O014360,2025-10-24,South,treatment,0,0.0,198,1
O014361,2025-10-24,West,treatment,0,0.0,210,1
O014362,2025-10-24,South,treatment,0,0.0,230,0
O014363,2025-10-24,North,control,0,0.0,312,0
O014364,2025-10-24,North,control,0,0.0,362,0
O014365,2025-10-24,South,control,0,0.0,332,0
O014366,2025-10-24,South,treatment,0,0.0,266,1
O014367,2025-10-24,West,control,1,1.98,315,1
O014368,2025-10-24,North,control,1,62.01,304,0
O014369,2025-10-24,West,treatment,0,0.0,251,1
O014370,2025-10-24,North,control,0,0.0,304,1
O014371,2025-10-24,North,treatment,0,0.0,197,1
O014372,2025-10-24,South,control,0,0.0,289,1
O014373,2025-10-24,South,control,0,0.0,279,0
O014374,2025-10-24,North,treatment,0,0.0,232,0
O014375,2025-10-24,West,control,0,0.0,319,0
O014376,2025-10-24,North,treatment,0,0.0,283,1
O014377,2025-10-24,North,treatment,0,0.0,238,0
O014378,2025-10-24,South,treatment,0,0.0,279,0
O014379,2025-10-24,South,control,0,0.0,296,1
O014380,2025-10-24,North,control,1,8.3,296,0
O014381,2025-10-24,West,control,0,0.0,282,0
O014382,2025-10-24,West,control,0,0.0,274,0
O014383,2025-10-24,North,treatment,1,14.21,277,1
O014384,2025-10-24,West,control,1,22.26,377,1
O014385,2025-10-24,North,control,0,0.0,327,1
O014386,2025-10-24,West,treatment,0,0.0,293,1
O014387,2025-10-24,North,treatment,0,0.0,273,1
O014388,2025-10-24,North,treatment,0,0.0,217,1
O014389,2025-10-24,North,control,0,0.0,286,0
O014390,2025-10-24,North,treatment,0,0.0,201,1
O014391,2025-10-24,North,treatment,1,38.53,225,1
O014392,2025-10-24,North,treatment,0,0.0,282,1
O014393,2025-10-24,North,control,1,6.58,380,1
O014394,2025-10-24,South,treatment,0,0.0,321,1
O014395,2025-10-24,West,control,1,24.6,257,1
O014396,2025-10-24,West,control,1,45.45,304,1
O014397,2025-10-24,North,treatment,0,0.0,302,1
O014398,2025-10-24,North,treatment,0,0.0,240,1
O014399,2025-10-24,South,control,0,0.0,323,0
O014400,2025-10-24,West,control,0,0.0,321,0
O014401,2025-11-23,West,treatment,0,0.0,276,0
O014402,2025-11-23,South,control,1,27.87,247,1
O014403,2025-11-23,South,treatment,0,0.0,324,0
O014404,2025-11-23,North,control,0,0.0,286,1
O014405,2025-11-23,West,control,0,0.0,313,0
O014406,2025-11-23,West,control,0,0.0,247,1
O014407,2025-11-23,North,treatment,0,0.0,258,0
O014408,2025-11-23,North,treatment,0,0.0,235,0
O014409,2025-11-23,North,control,1,55.65,316,1
O014410,2025-11-23,North,treatment,0,0.0,282,1
O014411,2025-11-23,West,treatment,0,0.0,215,1
O014412,2025-11-23,North,treatment,0,0.0,284,1
O014413,2025-11-23,North,treatment,0,0.0,285,0
O014414,2025-11-23,South,treatment,0,0.0,226,1
O014415,2025-11-23,South,control,0,0.0,255,0
O014416,2025-11-23,North,control,0,0.0,359,0
O014417,2025-11-23,West,control,0,0.0,262,1
O014418,2025-11-23,North,treatment,0,0.0,249,0
O014419,2025-11-23,North,control,0,0.0,303,0
O014420,2025-11-23,North,control,1,9.21,387,1
O014421,2025-11-23,North,control,1,16.63,290,1
O014422,2025-11-23,North,treatment,0,0.0,225,0
O014423,2025-11-23,South,control,0,0.0,317,1
O014424,2025-11-23,West,control,0,0.0,298,1
O014425,2025-11-23,South,treatment,0,0.0,323,1
O014426,2025-11-23,South,treatment,0,0.0,255,0
O014427,2025-11-23,South,control,0,0.0,331,1
O014428,2025-11-23,North,control,0,0.0,288,0
O014429,2025-11-23,West,treatment,0,0.0,294,0
O014430,2025-11-23,West,control,0,0.0,195,1
O014431,2025-11-23,South,treatment,0,0.0,261,0
O014432,2025-11-23,North,treatment,0,0.0,162,1
O014433,2025-11-23,North,control,0,0.0,256,0
O014434,2025-11-23,South,treatment,0,0.0,233,0
O014435,2025-11-23,North,control,0,0.0,314,1
O014436,2025-11-23,West,control,0,0.0,276,0
O014437,2025-11-23,North,control,0,0.0,283,0
O014438,2025-11-23,West,control,0,0.0,309,0
O014439,2025-11-23,South,control,0,0.0,283,0
O014440,2025-11-23,North,treatment,0,0.0,270,1
O014441,2025-11-23,South,control,1,37.85,279,1
O014442,2025-11-23,North,control,0,0.0,260,0
O014443,2025-11-23,North,treatment,0,0.0,300,0
O014444,2025-11-23,North,control,1,57.12,263,1
O014445,2025-11-23,North,control,1,55.24,340,0
O014446,2025-11-23,West,treatment,0,0.0,278,1
O014447,2025-11-23,North,control,0,0.0,332,1
O014448,2025-11-23,West,control,0,0.0,318,1
O014449,2025-11-23,South,control,0,0.0,314,0
O014450,2025-11-23,North,treatment,0,0.0,257,1
O014451,2025-11-23,West,control,0,0.0,371,0
O014452,2025-11-23,South,control,0,0.0,328,0
O014453,2025-11-23,North,treatment,0,0.0,314,1
O014454,2025-11-23,North,treatment,1,25.78,217,0
O014455,2025-11-23,North,control,1,30.6,321,1
O014456,2025-11-23,North,treatment,0,0.0,237,1
